agent,horizon,mission,seed,variant,action_cost,memory_staleness,mission_complete,progress,retries,safe,semantic_replans,steps,episode_id
lower_recovery,12,retrieve,8401,topology,9.0,0.0,True,1.0,0,True,0,9,00202-s8401-retrieve-h12-topology-lower_recovery
full_hierarchy,12,retrieve,8401,topology,9.0,0.0,True,1.0,0,True,0,9,00203-s8401-retrieve-h12-topology-full_hierarchy
open_loop,12,retrieve,8401,constraint,8.0,3.5,True,1.0,0,False,0,8,00204-s8401-retrieve-h12-constraint-open_loop
live_memory,12,retrieve,8401,constraint,8.0,0.0,True,1.0,0,False,0,8,00205-s8401-retrieve-h12-constraint-live_memory
lower_recovery,12,retrieve,8401,constraint,8.0,0.0,True,1.0,0,False,0,8,00206-s8401-retrieve-h12-constraint-lower_recovery
full_hierarchy,12,retrieve,8401,constraint,14.75,0.0,False,0.3333333333333333,11,True,0,12,00207-s8401-retrieve-h12-constraint-full_hierarchy
open_loop,12,retrieve,8401,disturbance,12.0,5.5,False,0.3333333333333333,0,True,0,12,00208-s8401-retrieve-h12-disturbance-open_loop
live_memory,12,retrieve,8401,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,00209-s8401-retrieve-h12-disturbance-live_memory
lower_recovery,12,retrieve,8401,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,00210-s8401-retrieve-h12-disturbance-lower_recovery
full_hierarchy,12,retrieve,8401,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,00211-s8401-retrieve-h12-disturbance-full_hierarchy
open_loop,12,retrieve,8401,intervention,12.0,5.5,False,0.3333333333333333,0,True,0,12,00212-s8401-retrieve-h12-intervention-open_loop
live_memory,12,retrieve,8401,intervention,12.0,0.0,False,0.3333333333333333,0,True,0,12,00213-s8401-retrieve-h12-intervention-live_memory
lower_recovery,12,retrieve,8401,intervention,13.25,0.0,False,0.3333333333333333,5,True,0,12,00214-s8401-retrieve-h12-intervention-lower_recovery
full_hierarchy,12,retrieve,8401,intervention,8.5,0.0,True,1.0,0,True,1,8,00215-s8401-retrieve-h12-intervention-full_hierarchy
open_loop,12,retrieve,8401,paraphrase,12.0,5.5,False,0.0,0,True,0,12,00216-s8401-retrieve-h12-paraphrase-open_loop
live_memory,12,retrieve,8401,paraphrase,8.0,0.0,True,1.0,0,True,0,8,00217-s8401-retrieve-h12-paraphrase-live_memory
lower_recovery,12,retrieve,8401,paraphrase,8.0,0.0,True,1.0,0,True,0,8,00218-s8401-retrieve-h12-paraphrase-lower_recovery
full_hierarchy,12,retrieve,8401,paraphrase,8.0,0.0,True,1.0,0,True,0,8,00219-s8401-retrieve-h12-paraphrase-full_hierarchy
open_loop,12,retrieve,8401,novelty,12.0,5.5,False,0.3333333333333333,0,True,0,12,00220-s8401-retrieve-h12-novelty-open_loop
live_memory,12,retrieve,8401,novelty,12.0,0.0,False,0.3333333333333333,0,True,0,12,00221-s8401-retrieve-h12-novelty-live_memory
lower_recovery,12,retrieve,8401,novelty,14.5,0.0,False,0.3333333333333333,10,True,0,12,00222-s8401-retrieve-h12-novelty-lower_recovery
full_hierarchy,12,retrieve,8401,novelty,9.0,0.0,True,1.0,0,True,0,9,00223-s8401-retrieve-h12-novelty-full_hierarchy
open_loop,16,retrieve,8401,baseline,10.0,4.5,True,1.0,0,True,0,10,00224-s8401-retrieve-h16-baseline-open_loop
live_memory,16,retrieve,8401,baseline,10.0,0.0,True,1.0,0,True,0,10,00225-s8401-retrieve-h16-baseline-live_memory
lower_recovery,16,retrieve,8401,baseline,10.0,0.0,True,1.0,0,True,0,10,00226-s8401-retrieve-h16-baseline-lower_recovery
full_hierarchy,16,retrieve,8401,baseline,10.0,0.0,True,1.0,0,True,0,10,00227-s8401-retrieve-h16-baseline-full_hierarchy
open_loop,16,retrieve,8401,route,16.0,7.5,False,0.3333333333333333,0,True,0,16,00228-s8401-retrieve-h16-route-open_loop
live_memory,16,retrieve,8401,route,16.0,0.0,False,0.3333333333333333,0,True,0,16,00229-s8401-retrieve-h16-route-live_memory
lower_recovery,16,retrieve,8401,route,18.75,0.0,False,0.3333333333333333,11,True,0,16,00230-s8401-retrieve-h16-route-lower_recovery
full_hierarchy,16,retrieve,8401,route,18.75,0.0,False,0.3333333333333333,11,True,0,16,00231-s8401-retrieve-h16-route-full_hierarchy
open_loop,16,retrieve,8401,topology,11.0,5.0,True,1.0,0,True,0,11,00232-s8401-retrieve-h16-topology-open_loop
live_memory,16,retrieve,8401,topology,11.0,0.0,True,1.0,0,True,0,11,00233-s8401-retrieve-h16-topology-live_memory
lower_recovery,16,retrieve,8401,topology,11.0,0.0,True,1.0,0,True,0,11,00234-s8401-retrieve-h16-topology-lower_recovery
full_hierarchy,16,retrieve,8401,topology,11.0,0.0,True,1.0,0,True,0,11,00235-s8401-retrieve-h16-topology-full_hierarchy
open_loop,16,retrieve,8401,constraint,10.0,4.5,True,1.0,0,False,0,10,00236-s8401-retrieve-h16-constraint-open_loop
live_memory,16,retrieve,8401,constraint,10.0,0.0,True,1.0,0,False,0,10,00237-s8401-retrieve-h16-constraint-live_memory
lower_recovery,16,retrieve,8401,constraint,10.0,0.0,True,1.0,0,False,0,10,00238-s8401-retrieve-h16-constraint-lower_recovery
full_hierarchy,16,retrieve,8401,constraint,19.75,0.0,False,0.3333333333333333,15,True,0,16,00239-s8401-retrieve-h16-constraint-full_hierarchy
open_loop,16,retrieve,8401,disturbance,16.0,7.5,False,0.3333333333333333,0,True,0,16,00240-s8401-retrieve-h16-disturbance-open_loop
live_memory,16,retrieve,8401,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,00241-s8401-retrieve-h16-disturbance-live_memory
lower_recovery,16,retrieve,8401,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,00242-s8401-retrieve-h16-disturbance-lower_recovery
full_hierarchy,16,retrieve,8401,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,00243-s8401-retrieve-h16-disturbance-full_hierarchy
open_loop,16,retrieve,8401,intervention,16.0,7.5,False,0.3333333333333333,0,True,0,16,00244-s8401-retrieve-h16-intervention-open_loop
live_memory,16,retrieve,8401,intervention,16.0,0.0,False,0.3333333333333333,0,True,0,16,00245-s8401-retrieve-h16-intervention-live_memory
lower_recovery,16,retrieve,8401,intervention,17.75,0.0,False,0.3333333333333333,7,True,0,16,00246-s8401-retrieve-h16-intervention-lower_recovery
full_hierarchy,16,retrieve,8401,intervention,10.5,0.0,True,1.0,0,True,1,10,00247-s8401-retrieve-h16-intervention-full_hierarchy
open_loop,16,retrieve,8401,paraphrase,16.0,7.5,False,0.0,0,True,0,16,00248-s8401-retrieve-h16-paraphrase-open_loop
live_memory,16,retrieve,8401,paraphrase,10.0,0.0,True,1.0,0,True,0,10,00249-s8401-retrieve-h16-paraphrase-live_memory
lower_recovery,16,retrieve,8401,paraphrase,10.0,0.0,True,1.0,0,True,0,10,00250-s8401-retrieve-h16-paraphrase-lower_recovery
full_hierarchy,16,retrieve,8401,paraphrase,10.0,0.0,True,1.0,0,True,0,10,00251-s8401-retrieve-h16-paraphrase-full_hierarchy
open_loop,16,retrieve,8401,novelty,16.0,7.5,False,0.3333333333333333,0,True,0,16,00252-s8401-retrieve-h16-novelty-open_loop
live_memory,16,retrieve,8401,novelty,16.0,0.0,False,0.3333333333333333,0,True,0,16,00253-s8401-retrieve-h16-novelty-live_memory
lower_recovery,16,retrieve,8401,novelty,19.5,0.0,False,0.3333333333333333,14,True,0,16,00254-s8401-retrieve-h16-novelty-lower_recovery
full_hierarchy,16,retrieve,8401,novelty,11.0,0.0,True,1.0,0,True,0,11,00255-s8401-retrieve-h16-novelty-full_hierarchy
open_loop,4,tool,8401,baseline,4.0,1.5,False,0.0,0,True,0,4,00256-s8401-tool-h4-baseline-open_loop
live_memory,4,tool,8401,baseline,4.0,0.0,False,0.0,0,True,0,4,00257-s8401-tool-h4-baseline-live_memory
lower_recovery,4,tool,8401,baseline,4.0,0.0,False,0.0,0,True,0,4,00258-s8401-tool-h4-baseline-lower_recovery
full_hierarchy,4,tool,8401,baseline,4.0,0.0,False,0.0,0,True,0,4,00259-s8401-tool-h4-baseline-full_hierarchy
open_loop,4,tool,8401,route,4.0,1.5,False,0.0,0,True,0,4,00260-s8401-tool-h4-route-open_loop
live_memory,4,tool,8401,route,4.0,0.0,False,0.0,0,True,0,4,00261-s8401-tool-h4-route-live_memory
lower_recovery,4,tool,8401,route,4.75,0.0,False,0.0,3,True,0,4,00262-s8401-tool-h4-route-lower_recovery
full_hierarchy,4,tool,8401,route,4.75,0.0,False,0.0,3,True,0,4,00263-s8401-tool-h4-route-full_hierarchy
open_loop,4,tool,8401,topology,4.0,1.5,False,0.3333333333333333,0,True,0,4,00264-s8401-tool-h4-topology-open_loop
live_memory,4,tool,8401,topology,4.0,0.0,False,0.3333333333333333,0,True,0,4,00265-s8401-tool-h4-topology-live_memory
lower_recovery,4,tool,8401,topology,4.0,0.0,False,0.3333333333333333,0,True,0,4,00266-s8401-tool-h4-topology-lower_recovery
full_hierarchy,4,tool,8401,topology,4.0,0.0,False,0.3333333333333333,0,True,0,4,00267-s8401-tool-h4-topology-full_hierarchy
open_loop,4,tool,8401,constraint,4.0,1.5,False,0.0,0,False,0,4,00268-s8401-tool-h4-constraint-open_loop
live_memory,4,tool,8401,constraint,4.0,0.0,False,0.0,0,False,0,4,00269-s8401-tool-h4-constraint-live_memory
lower_recovery,4,tool,8401,constraint,4.0,0.0,False,0.0,0,False,0,4,00270-s8401-tool-h4-constraint-lower_recovery
full_hierarchy,4,tool,8401,constraint,5.0,0.0,False,0.0,4,True,0,4,00271-s8401-tool-h4-constraint-full_hierarchy
open_loop,4,tool,8401,disturbance,4.0,1.5,False,0.0,0,True,0,4,00272-s8401-tool-h4-disturbance-open_loop
live_memory,4,tool,8401,disturbance,4.0,0.0,False,0.0,0,True,0,4,00273-s8401-tool-h4-disturbance-live_memory
lower_recovery,4,tool,8401,disturbance,4.0,0.0,False,0.0,0,True,0,4,00274-s8401-tool-h4-disturbance-lower_recovery
full_hierarchy,4,tool,8401,disturbance,4.0,0.0,False,0.0,0,True,0,4,00275-s8401-tool-h4-disturbance-full_hierarchy
open_loop,4,tool,8401,intervention,4.0,1.5,False,0.0,0,True,0,4,00276-s8401-tool-h4-intervention-open_loop
live_memory,4,tool,8401,intervention,4.0,0.0,False,0.0,0,True,0,4,00277-s8401-tool-h4-intervention-live_memory
lower_recovery,4,tool,8401,intervention,4.0,0.0,False,0.0,0,True,0,4,00278-s8401-tool-h4-intervention-lower_recovery
full_hierarchy,4,tool,8401,intervention,4.5,0.0,False,0.0,0,True,1,4,00279-s8401-tool-h4-intervention-full_hierarchy
open_loop,4,tool,8401,paraphrase,4.0,1.5,False,0.0,0,True,0,4,00280-s8401-tool-h4-paraphrase-open_loop
live_memory,4,tool,8401,paraphrase,4.0,0.0,False,0.0,0,True,0,4,00281-s8401-tool-h4-paraphrase-live_memory
lower_recovery,4,tool,8401,paraphrase,4.0,0.0,False,0.0,0,True,0,4,00282-s8401-tool-h4-paraphrase-lower_recovery
full_hierarchy,4,tool,8401,paraphrase,4.0,0.0,False,0.0,0,True,0,4,00283-s8401-tool-h4-paraphrase-full_hierarchy
open_loop,4,tool,8401,novelty,4.0,1.5,False,0.3333333333333333,0,True,0,4,00284-s8401-tool-h4-novelty-open_loop
live_memory,4,tool,8401,novelty,4.0,0.0,False,0.0,0,True,0,4,00285-s8401-tool-h4-novelty-live_memory
lower_recovery,4,tool,8401,novelty,5.0,0.0,False,0.0,4,True,0,4,00286-s8401-tool-h4-novelty-lower_recovery
full_hierarchy,4,tool,8401,novelty,4.0,0.0,False,0.3333333333333333,0,True,0,4,00287-s8401-tool-h4-novelty-full_hierarchy
open_loop,8,tool,8401,baseline,8.0,3.5,False,0.3333333333333333,0,True,0,8,00288-s8401-tool-h8-baseline-open_loop
live_memory,8,tool,8401,baseline,8.0,0.0,False,0.3333333333333333,0,True,0,8,00289-s8401-tool-h8-baseline-live_memory
lower_recovery,8,tool,8401,baseline,8.0,0.0,False,0.3333333333333333,0,True,0,8,00290-s8401-tool-h8-baseline-lower_recovery
full_hierarchy,8,tool,8401,baseline,8.0,0.0,False,0.3333333333333333,0,True,0,8,00291-s8401-tool-h8-baseline-full_hierarchy
open_loop,8,tool,8401,route,8.0,3.5,False,0.3333333333333333,0,True,0,8,00292-s8401-tool-h8-route-open_loop
live_memory,8,tool,8401,route,8.0,0.0,False,0.0,0,True,0,8,00293-s8401-tool-h8-route-live_memory
lower_recovery,8,tool,8401,route,9.5,0.0,False,0.0,6,True,0,8,00294-s8401-tool-h8-route-lower_recovery
full_hierarchy,8,tool,8401,route,9.5,0.0,False,0.0,6,True,0,8,00295-s8401-tool-h8-route-full_hierarchy
open_loop,8,tool,8401,topology,8.0,3.5,False,0.0,0,True,0,8,00296-s8401-tool-h8-topology-open_loop
live_memory,8,tool,8401,topology,8.0,0.0,False,0.0,0,True,0,8,00297-s8401-tool-h8-topology-live_memory
lower_recovery,8,tool,8401,topology,8.0,0.0,False,0.0,0,True,0,8,00298-s8401-tool-h8-topology-lower_recovery
full_hierarchy,8,tool,8401,topology,8.0,0.0,False,0.0,0,True,0,8,00299-s8401-tool-h8-topology-full_hierarchy
open_loop,8,tool,8401,constraint,8.0,3.5,False,0.3333333333333333,0,False,0,8,00300-s8401-tool-h8-constraint-open_loop
live_memory,8,tool,8401,constraint,8.0,0.0,False,0.3333333333333333,0,False,0,8,00301-s8401-tool-h8-constraint-live_memory
lower_recovery,8,tool,8401,constraint,8.0,0.0,False,0.3333333333333333,0,False,0,8,00302-s8401-tool-h8-constraint-lower_recovery
full_hierarchy,8,tool,8401,constraint,10.0,0.0,False,0.0,8,True,0,8,00303-s8401-tool-h8-constraint-full_hierarchy
open_loop,8,tool,8401,disturbance,8.0,3.5,False,0.0,0,True,0,8,00304-s8401-tool-h8-disturbance-open_loop
live_memory,8,tool,8401,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,00305-s8401-tool-h8-disturbance-live_memory
lower_recovery,8,tool,8401,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,00306-s8401-tool-h8-disturbance-lower_recovery
full_hierarchy,8,tool,8401,disturbance,8.0,0.0,False,0.3333333333333333,0,True,0,8,00307-s8401-tool-h8-disturbance-full_hierarchy
open_loop,8,tool,8401,intervention,8.0,3.5,False,0.3333333333333333,0,True,0,8,00308-s8401-tool-h8-intervention-open_loop
live_memory,8,tool,8401,intervention,8.0,0.0,False,0.3333333333333333,0,True,0,8,00309-s8401-tool-h8-intervention-live_memory
lower_recovery,8,tool,8401,intervention,8.0,0.0,False,0.3333333333333333,0,True,0,8,00310-s8401-tool-h8-intervention-lower_recovery
full_hierarchy,8,tool,8401,intervention,8.5,0.0,False,0.3333333333333333,0,True,1,8,00311-s8401-tool-h8-intervention-full_hierarchy
open_loop,8,tool,8401,paraphrase,8.0,3.5,False,0.0,0,True,0,8,00312-s8401-tool-h8-paraphrase-open_loop
live_memory,8,tool,8401,paraphrase,8.0,0.0,False,0.3333333333333333,0,True,0,8,00313-s8401-tool-h8-paraphrase-live_memory
lower_recovery,8,tool,8401,paraphrase,8.0,0.0,False,0.3333333333333333,0,True,0,8,00314-s8401-tool-h8-paraphrase-lower_recovery
full_hierarchy,8,tool,8401,paraphrase,8.0,0.0,False,0.3333333333333333,0,True,0,8,00315-s8401-tool-h8-paraphrase-full_hierarchy
open_loop,8,tool,8401,novelty,8.0,3.5,False,0.3333333333333333,0,True,0,8,00316-s8401-tool-h8-novelty-open_loop
live_memory,8,tool,8401,novelty,8.0,0.0,False,0.0,0,True,0,8,00317-s8401-tool-h8-novelty-live_memory
lower_recovery,8,tool,8401,novelty,9.75,0.0,False,0.0,7,True,0,8,00318-s8401-tool-h8-novelty-lower_recovery
full_hierarchy,8,tool,8401,novelty,8.0,0.0,False,0.0,0,True,0,8,00319-s8401-tool-h8-novelty-full_hierarchy
open_loop,12,tool,8401,baseline,12.0,5.5,False,0.3333333333333333,0,True,0,12,00320-s8401-tool-h12-baseline-open_loop
live_memory,12,tool,8401,baseline,12.0,0.0,False,0.3333333333333333,0,True,0,12,00321-s8401-tool-h12-baseline-live_memory
lower_recovery,12,tool,8401,baseline,12.0,0.0,False,0.3333333333333333,0,True,0,12,00322-s8401-tool-h12-baseline-lower_recovery
full_hierarchy,12,tool,8401,baseline,12.0,0.0,False,0.3333333333333333,0,True,0,12,00323-s8401-tool-h12-baseline-full_hierarchy
open_loop,12,tool,8401,route,12.0,5.5,False,0.3333333333333333,0,True,0,12,00324-s8401-tool-h12-route-open_loop
live_memory,12,tool,8401,route,12.0,0.0,False,0.0,0,True,0,12,00325-s8401-tool-h12-route-live_memory
lower_recovery,12,tool,8401,route,14.0,0.0,False,0.0,8,True,0,12,00326-s8401-tool-h12-route-lower_recovery
full_hierarchy,12,tool,8401,route,14.0,0.0,False,0.0,8,True,0,12,00327-s8401-tool-h12-route-full_hierarchy
open_loop,12,tool,8401,topology,12.0,5.5,False,0.0,0,True,0,12,00328-s8401-tool-h12-topology-open_loop
live_memory,12,tool,8401,topology,12.0,0.0,False,0.0,0,True,0,12,00329-s8401-tool-h12-topology-live_memory
lower_recovery,12,tool,8401,topology,12.0,0.0,False,0.0,0,True,0,12,00330-s8401-tool-h12-topology-lower_recovery
full_hierarchy,12,tool,8401,topology,12.0,0.0,False,0.0,0,True,0,12,00331-s8401-tool-h12-topology-full_hierarchy
open_loop,12,tool,8401,constraint,12.0,5.5,False,0.3333333333333333,0,False,0,12,00332-s8401-tool-h12-constraint-open_loop
live_memory,12,tool,8401,constraint,12.0,0.0,False,0.3333333333333333,0,False,0,12,00333-s8401-tool-h12-constraint-live_memory
lower_recovery,12,tool,8401,constraint,12.0,0.0,False,0.3333333333333333,0,False,0,12,00334-s8401-tool-h12-constraint-lower_recovery
full_hierarchy,12,tool,8401,constraint,15.0,0.0,False,0.0,12,True,0,12,00335-s8401-tool-h12-constraint-full_hierarchy
open_loop,12,tool,8401,disturbance,12.0,5.5,False,0.0,0,True,0,12,00336-s8401-tool-h12-disturbance-open_loop
live_memory,12,tool,8401,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,00337-s8401-tool-h12-disturbance-live_memory
lower_recovery,12,tool,8401,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,00338-s8401-tool-h12-disturbance-lower_recovery
full_hierarchy,12,tool,8401,disturbance,12.0,0.0,False,0.3333333333333333,0,True,0,12,00339-s8401-tool-h12-disturbance-full_hierarchy
open_loop,12,tool,8401,intervention,12.0,5.5,False,0.3333333333333333,0,True,0,12,00340-s8401-tool-h12-intervention-open_loop
live_memory,12,tool,8401,intervention,12.0,0.0,False,0.3333333333333333,0,True,0,12,00341-s8401-tool-h12-intervention-live_memory
lower_recovery,12,tool,8401,intervention,12.0,0.0,False,0.3333333333333333,0,True,0,12,00342-s8401-tool-h12-intervention-lower_recovery
full_hierarchy,12,tool,8401,intervention,12.5,0.0,False,0.3333333333333333,0,True,1,12,00343-s8401-tool-h12-intervention-full_hierarchy
open_loop,12,tool,8401,paraphrase,12.0,5.5,False,0.0,0,True,0,12,00344-s8401-tool-h12-paraphrase-open_loop
live_memory,12,tool,8401,paraphrase,12.0,0.0,False,0.3333333333333333,0,True,0,12,00345-s8401-tool-h12-paraphrase-live_memory
lower_recovery,12,tool,8401,paraphrase,12.0,0.0,False,0.3333333333333333,0,True,0,12,00346-s8401-tool-h12-paraphrase-lower_recovery
full_hierarchy,12,tool,8401,paraphrase,12.0,0.0,False,0.3333333333333333,0,True,0,12,00347-s8401-tool-h12-paraphrase-full_hierarchy
open_loop,12,tool,8401,novelty,12.0,5.5,False,0.3333333333333333,0,True,0,12,00348-s8401-tool-h12-novelty-open_loop
live_memory,12,tool,8401,novelty,12.0,0.0,False,0.0,0,True,0,12,00349-s8401-tool-h12-novelty-live_memory
lower_recovery,12,tool,8401,novelty,14.75,0.0,False,0.0,11,True,0,12,00350-s8401-tool-h12-novelty-lower_recovery
full_hierarchy,12,tool,8401,novelty,12.0,0.0,False,0.0,0,True,0,12,00351-s8401-tool-h12-novelty-full_hierarchy
open_loop,16,tool,8401,baseline,16.0,7.5,False,0.3333333333333333,0,True,0,16,00352-s8401-tool-h16-baseline-open_loop
live_memory,16,tool,8401,baseline,16.0,0.0,False,0.3333333333333333,0,True,0,16,00353-s8401-tool-h16-baseline-live_memory
lower_recovery,16,tool,8401,baseline,16.0,0.0,False,0.3333333333333333,0,True,0,16,00354-s8401-tool-h16-baseline-lower_recovery
full_hierarchy,16,tool,8401,baseline,16.0,0.0,False,0.3333333333333333,0,True,0,16,00355-s8401-tool-h16-baseline-full_hierarchy
open_loop,16,tool,8401,route,16.0,7.5,False,0.3333333333333333,0,True,0,16,00356-s8401-tool-h16-route-open_loop
live_memory,16,tool,8401,route,16.0,0.0,False,0.0,0,True,0,16,00357-s8401-tool-h16-route-live_memory
lower_recovery,16,tool,8401,route,18.75,0.0,False,0.0,11,True,0,16,00358-s8401-tool-h16-route-lower_recovery
full_hierarchy,16,tool,8401,route,18.75,0.0,False,0.0,11,True,0,16,00359-s8401-tool-h16-route-full_hierarchy
open_loop,16,tool,8401,topology,16.0,7.5,False,0.0,0,True,0,16,00360-s8401-tool-h16-topology-open_loop
live_memory,16,tool,8401,topology,16.0,0.0,False,0.0,0,True,0,16,00361-s8401-tool-h16-topology-live_memory
lower_recovery,16,tool,8401,topology,16.0,0.0,False,0.0,0,True,0,16,00362-s8401-tool-h16-topology-lower_recovery
full_hierarchy,16,tool,8401,topology,16.0,0.0,False,0.0,0,True,0,16,00363-s8401-tool-h16-topology-full_hierarchy
open_loop,16,tool,8401,constraint,16.0,7.5,False,0.3333333333333333,0,False,0,16,00364-s8401-tool-h16-constraint-open_loop
live_memory,16,tool,8401,constraint,16.0,0.0,False,0.3333333333333333,0,False,0,16,00365-s8401-tool-h16-constraint-live_memory
lower_recovery,16,tool,8401,constraint,16.0,0.0,False,0.3333333333333333,0,False,0,16,00366-s8401-tool-h16-constraint-lower_recovery
full_hierarchy,16,tool,8401,constraint,20.0,0.0,False,0.0,16,True,0,16,00367-s8401-tool-h16-constraint-full_hierarchy
open_loop,16,tool,8401,disturbance,16.0,7.5,False,0.0,0,True,0,16,00368-s8401-tool-h16-disturbance-open_loop
live_memory,16,tool,8401,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,00369-s8401-tool-h16-disturbance-live_memory
lower_recovery,16,tool,8401,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,00370-s8401-tool-h16-disturbance-lower_recovery
full_hierarchy,16,tool,8401,disturbance,16.0,0.0,False,0.3333333333333333,0,True,0,16,00371-s8401-tool-h16-disturbance-full_hierarchy
open_loop,16,tool,8401,intervention,16.0,7.5,False,0.3333333333333333,0,True,0,16,00372-s8401-tool-h16-intervention-open_loop
live_memory,16,tool,8401,intervention,16.0,0.0,False,0.3333333333333333,0,True,0,16,00373-s8401-tool-h16-intervention-live_memory
