run,seed,mission,case_sha256,event_stratum,event_count,event_types_json,event_payloads_json,history_present,history_event_count,instruction,case_source_path,variant,outcome_sha256,success,terminal_reason,target_id,invalid_initial_plan,forbidden_region_violations,invalid_affordance_choices,replanned,stale_belief_failures,replanning_latency_us,route_cost_m,context_fact_count,geometry_query_count,semantic_query_count,planning_operations,initial_route_json,final_route_json,actions_json,outcome_source_path
a,81,INSPECT_VALVE7_WITH_ALTERNATE,263fd620587bf8f788c734cb9dcc34ce2554b715bc6adbda677397013288af93,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,4e9f1456c7099872a2913ef33eb23fb770c2c9baf97aa84a9d3c24499650f0e8,true,SUCCESS,Valve7,false,0,0,false,0,0,11.0,15,1,1,6,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,REACH_PUMP2_WITH_RECHARGE,49b433e9746bac9fe37e28e1f790edbf3fd34d4d2edd6b45ffa6bb0d2fa60e20,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,7c21efb0d60f1bfd186ce27a1c3a15270aa2dbcece41436e47c0d6c9c6a98a58,false,GEOMETRY_COLLISION,Pump2,true,0,0,false,0,0,10.127088741105535,15,1,0,1,"[""Lobby"",""PumpRoom""]","[""Lobby"",""PumpRoom""]","[""TRAVERSE:PumpRoom"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,REACH_PUMP2_WITH_RECHARGE,49b433e9746bac9fe37e28e1f790edbf3fd34d4d2edd6b45ffa6bb0d2fa60e20,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,344f596525a09243d9f87d1c63c5eee59daaf08143db803ed105d8b2b4caa66c,false,BLOCKED_EDGE,Pump2,true,0,0,false,0,0,10.0,21,1,0,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""FAIL:BLOCKED_EDGE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,REACH_PUMP2_WITH_RECHARGE,49b433e9746bac9fe37e28e1f790edbf3fd34d4d2edd6b45ffa6bb0d2fa60e20,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,f5eac79d2ed126b3933aa6dd8e493c70104b665aa67d07aa470c699a7b1f416a,false,BLOCKED_EDGE,Pump2,true,0,0,false,0,0,10.0,13,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""FAIL:BLOCKED_EDGE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,REACH_PUMP2_WITH_RECHARGE,49b433e9746bac9fe37e28e1f790edbf3fd34d4d2edd6b45ffa6bb0d2fa60e20,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,6dda9aaea9f85bb217a5015044d19b3e703b62b74bb05d8ff698e2ce5ffe7d27,false,NO_ROUTE,Pump2,true,0,0,false,0,0,0.0,15,1,1,7,[],[],"[""FAIL:NO_ROUTE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,REACH_PUMP2_WITH_RECHARGE,49b433e9746bac9fe37e28e1f790edbf3fd34d4d2edd6b45ffa6bb0d2fa60e20,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,00d598dd521a9d7c6f1a973c81985a3bb841fd9ea31b58831d93e6bd7b384f8b,false,NO_ROUTE,Pump2,true,0,0,false,0,0,0.0,16,1,1,7,[],[],"[""FAIL:NO_ROUTE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,REPLAN_ON_RESTRICTION,dacf0d6509a989767dddac2934abca9a757962259e90be7605883ab310f89f6d,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,2,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,1af4296616a49774f98f7e8365b932efd8c6d73df25dc822ec7ef9c29ecbe787,false,GEOMETRY_COLLISION,Valve7,true,0,0,false,0,0,11.218399504783884,15,1,0,1,"[""Lobby"",""RestrictedLab""]","[""Lobby"",""RestrictedLab""]","[""TRAVERSE:RestrictedLab"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,REPLAN_ON_RESTRICTION,dacf0d6509a989767dddac2934abca9a757962259e90be7605883ab310f89f6d,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,2,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,298aadfa40cf0b9b48de524e1eb18bd6f7c582f5f3303fdf36204fb002eed1cd,false,FORBIDDEN_REGION,Valve7,true,1,0,false,0,0,11.0,21,1,0,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:FORBIDDEN_REGION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,REPLAN_ON_RESTRICTION,dacf0d6509a989767dddac2934abca9a757962259e90be7605883ab310f89f6d,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,2,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,38caf0ae5c9e4926caa7b1beaa1678b3ab92393217fdb2c2f1169aae36b902be,false,FORBIDDEN_REGION,Valve7,true,1,0,false,0,0,11.0,13,1,1,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:FORBIDDEN_REGION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,REPLAN_ON_RESTRICTION,dacf0d6509a989767dddac2934abca9a757962259e90be7605883ab310f89f6d,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,2,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,faa1be41f4273dee1caa6e1a6398672a03506c13495cc665e4e308dff074fda3,true,SUCCESS,Valve7,true,0,0,true,0,21,12.0,15,1,1,9,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""TRAVERSE:ElectricalRoom"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,REPLAN_ON_RESTRICTION,dacf0d6509a989767dddac2934abca9a757962259e90be7605883ab310f89f6d,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,2,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,6527b57a1325b9a6ba9eb43c9b6680d4610623e4623f306caf76354ab79d8e73,true,SUCCESS,Valve7,false,0,0,false,0,0,12.0,17,1,1,7,"[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""TRAVERSE:ElectricalRoom"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,STORE_CARRIED_TOOL,6d227536bcb44508df96548c221135ae6408f886528ce6a26cd47f5c4d918f9a,NONE,0,[],[],true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,a0d681879a64ee3cda3fc6e0f60158331613d18d903ac854371bba7602923239,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,15,1,0,1,"[""Lobby"",""Lobby""]","[""Lobby"",""Lobby""]","[""TRAVERSE:Lobby"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,STORE_CARRIED_TOOL,6d227536bcb44508df96548c221135ae6408f886528ce6a26cd47f5c4d918f9a,NONE,0,[],[],true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,e35123f298978bcf66a19c9aec65b80e51328b087ae229afc788476f89f0a399,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,21,1,0,1,"[""Lobby""]","[""Lobby""]","[""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,STORE_CARRIED_TOOL,6d227536bcb44508df96548c221135ae6408f886528ce6a26cd47f5c4d918f9a,NONE,0,[],[],true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,445fe7c569999d8db97847f6d7785d2470eb5ce42f88013b4729629dd76321db,false,UNSAFE_STORAGE,ToolCabinetLobby,false,0,0,false,0,0,0.0,13,1,1,1,"[""Lobby""]","[""Lobby""]","[""FAIL:UNSAFE_STORAGE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,STORE_CARRIED_TOOL,6d227536bcb44508df96548c221135ae6408f886528ce6a26cd47f5c4d918f9a,NONE,0,[],[],true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,720c59700c19a50fb072b70310f09409512ba6ae03203ca62c2d47aff1f03e61,false,NO_SAFE_TARGET,,true,0,0,false,0,0,0.0,15,1,1,1,[],[],[],results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,81,STORE_CARRIED_TOOL,6d227536bcb44508df96548c221135ae6408f886528ce6a26cd47f5c4d918f9a,NONE,0,[],[],true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,ad17e1ffb2df12723aaa2064594b5c513937b02f618a05e79d988483baa8137b,false,NO_SAFE_TARGET,,true,0,0,false,0,0,0.0,17,1,1,1,[],[],[],results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,INSPECT_NEAREST_COOLANT,5aacfa8c9dc7d33e09363556cef7e53fe397aa40f2c396c97b76572396c09c43,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,b22feeace20a52fc8de35b9b29afcaeee746645abf80e1a39254c8b078738195,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,15,1,0,1,"[""Lobby"",""Lobby""]","[""Lobby"",""Lobby""]","[""TRAVERSE:Lobby"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,INSPECT_NEAREST_COOLANT,5aacfa8c9dc7d33e09363556cef7e53fe397aa40f2c396c97b76572396c09c43,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,6681419ee809d8e56234f942d29a03759d8ae89529332745285e0b78e80a7155,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,21,1,0,1,"[""Lobby""]","[""Lobby""]","[""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,INSPECT_NEAREST_COOLANT,5aacfa8c9dc7d33e09363556cef7e53fe397aa40f2c396c97b76572396c09c43,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,1e8e9c6aafcb62763d9f476885369b660bd3b2485203a55cbd309b30097dcc06,false,STALE_GEOMETRY,Valve3,false,0,0,false,1,0,10.0,13,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""FAIL:STALE_GEOMETRY""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,INSPECT_NEAREST_COOLANT,5aacfa8c9dc7d33e09363556cef7e53fe397aa40f2c396c97b76572396c09c43,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,d06899a996ef13a4995a3350366d0ff83d8880ebb00fb5d56ab2418f780680b2,true,SUCCESS,Valve3,false,0,0,false,0,0,10.0,15,2,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""REFRESH_GEOMETRY:Valve3"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,INSPECT_NEAREST_COOLANT,5aacfa8c9dc7d33e09363556cef7e53fe397aa40f2c396c97b76572396c09c43,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,c13ab48db1e2fe08039296e13167195caea7f99efdbd8304c44f0759f607123f,true,SUCCESS,Valve3,false,0,0,false,0,0,10.0,16,2,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""REFRESH_GEOMETRY:Valve3"",""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Valve3""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,INSPECT_VALVE7_WITH_ALTERNATE,d63e2b6b319d75e0206bc3f4f597afd61a8d807e90c4d94527cf4760eea206b1,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,cd59efb0ec4abc38dd99bac0b595cd747cefbcf580bccfb9b651d2d29ecc615e,false,GEOMETRY_COLLISION,Valve7,true,0,0,false,0,0,11.115269719391732,15,1,0,1,"[""Lobby"",""RestrictedLab""]","[""Lobby"",""RestrictedLab""]","[""TRAVERSE:RestrictedLab"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,INSPECT_VALVE7_WITH_ALTERNATE,d63e2b6b319d75e0206bc3f4f597afd61a8d807e90c4d94527cf4760eea206b1,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,70bff0a7a34e29f0aa75e2d392307eec4d96ceb50377ba94b42df90e51b7767a,false,BLOCKED_EDGE,Valve7,true,0,0,false,0,0,11.0,21,1,0,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:BLOCKED_EDGE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,INSPECT_VALVE7_WITH_ALTERNATE,d63e2b6b319d75e0206bc3f4f597afd61a8d807e90c4d94527cf4760eea206b1,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,60ddd643ce31583733459e2c1782387a73f073ebfef5ec3dcec63e36173c8cf2,false,BLOCKED_EDGE,Valve7,true,0,0,false,0,0,11.0,13,1,1,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:BLOCKED_EDGE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,INSPECT_VALVE7_WITH_ALTERNATE,d63e2b6b319d75e0206bc3f4f597afd61a8d807e90c4d94527cf4760eea206b1,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,29737ddb221e5d5fcfd75d5c75c1fedef7879a26a89c4ed4222a47d66cff2dfe,true,SUCCESS,Valve7,false,0,0,false,0,0,12.0,15,1,1,7,"[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""TRAVERSE:ElectricalRoom"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,INSPECT_VALVE7_WITH_ALTERNATE,d63e2b6b319d75e0206bc3f4f597afd61a8d807e90c4d94527cf4760eea206b1,NONE,0,[],[],false,0,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,ac90bff75e50b3eacc548abe552f0a8844be761f6e2babf9dc37e20467ba5c6e,true,SUCCESS,Valve7,false,0,0,false,0,0,12.0,15,1,1,7,"[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""TRAVERSE:ElectricalRoom"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,REACH_PUMP2_WITH_RECHARGE,199aafd2f0e5e7af1dce4fc54fe29923acdf4bdf054f3d1a44e47dd45ad805fe,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,cc389ea0c9d363e342f04a2792757ae106754fdb084efe9cd3373f7b188df05e,false,GEOMETRY_COLLISION,Pump2,true,0,0,false,0,0,10.03404280257347,15,1,0,1,"[""Lobby"",""PumpRoom""]","[""Lobby"",""PumpRoom""]","[""TRAVERSE:PumpRoom"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,REACH_PUMP2_WITH_RECHARGE,199aafd2f0e5e7af1dce4fc54fe29923acdf4bdf054f3d1a44e47dd45ad805fe,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,d1c11baf87a4afd9ea59a46daf32e4a4644b6056026d111d4987013920aaad22,true,SUCCESS,Pump2,false,0,0,false,0,0,10.0,21,1,0,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Pump2""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,REACH_PUMP2_WITH_RECHARGE,199aafd2f0e5e7af1dce4fc54fe29923acdf4bdf054f3d1a44e47dd45ad805fe,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,5466d0f35672bff597556ecf81dad72aa586d4450ed1667e31611de4d2497a14,true,SUCCESS,Pump2,false,0,0,false,0,0,10.0,13,1,1,6,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Pump2""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,REACH_PUMP2_WITH_RECHARGE,199aafd2f0e5e7af1dce4fc54fe29923acdf4bdf054f3d1a44e47dd45ad805fe,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,282c629c8658024d422b08367da29c593c00bd4ef023d178c1bc78a3f9246d70,true,SUCCESS,Pump2,false,0,0,false,0,0,10.0,15,1,1,5,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Pump2""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,REACH_PUMP2_WITH_RECHARGE,199aafd2f0e5e7af1dce4fc54fe29923acdf4bdf054f3d1a44e47dd45ad805fe,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,bc8e8b5e102fcb4ba26a4d6fa960da78304e4f69cda6f2fd66d02ec77ea50aaf,true,SUCCESS,Pump2,false,0,0,false,0,0,10.0,16,1,1,5,"[""Lobby"",""CorridorA"",""PumpRoom""]","[""Lobby"",""CorridorA"",""PumpRoom""]","[""TRAVERSE:CorridorA"",""TRAVERSE:PumpRoom"",""ACT:Pump2""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,REPLAN_ON_RESTRICTION,0fecd6f57de28a23b60b3c6025906ab692f57dcf6aedf385f890cc48e8a86879,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,2d53d8247cbd54ffc9331862289ecfb6dff93744cef317054a36d3839d16e9a4,false,GEOMETRY_COLLISION,Valve7,true,0,0,false,0,0,11.561830740446442,15,1,0,1,"[""Lobby"",""RestrictedLab""]","[""Lobby"",""RestrictedLab""]","[""TRAVERSE:RestrictedLab"",""FAIL:GEOMETRY_COLLISION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,REPLAN_ON_RESTRICTION,0fecd6f57de28a23b60b3c6025906ab692f57dcf6aedf385f890cc48e8a86879,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,f0227cc75a253218b02e3637d1f0a2e8e2816defc8f947be18dfcd80bdd28063,false,FORBIDDEN_REGION,Valve7,true,1,0,false,0,0,11.0,21,1,0,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:FORBIDDEN_REGION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,REPLAN_ON_RESTRICTION,0fecd6f57de28a23b60b3c6025906ab692f57dcf6aedf385f890cc48e8a86879,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,b098cc26d51ca991b71724a2b42098f5a59e593cbe24995694e8be18f9b5d4ec,false,FORBIDDEN_REGION,Valve7,true,1,0,false,0,0,11.0,13,1,1,7,"[""Lobby"",""CorridorA"",""RestrictedLab""]","[""Lobby"",""CorridorA"",""RestrictedLab""]","[""TRAVERSE:CorridorA"",""TRAVERSE:RestrictedLab"",""FAIL:FORBIDDEN_REGION""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,REPLAN_ON_RESTRICTION,0fecd6f57de28a23b60b3c6025906ab692f57dcf6aedf385f890cc48e8a86879,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3,258ed28d6e828da4a76683133808dc85faf50f799b625616f4100f86f24a9c7a,true,SUCCESS,Valve7,false,0,0,false,0,0,12.0,15,1,1,5,"[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""TRAVERSE:ElectricalRoom"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,REPLAN_ON_RESTRICTION,0fecd6f57de28a23b60b3c6025906ab692f57dcf6aedf385f890cc48e8a86879,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4,2473aa1a47bcf7cd65af4446886bd04cdbd58082e13fca798bde8d990d313095,true,SUCCESS,Valve7,false,0,0,false,0,0,12.0,15,1,1,5,"[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""Lobby"",""ElectricalRoom"",""RestrictedLab""]","[""TRAVERSE:ElectricalRoom"",""TRAVERSE:RestrictedLab"",""ACT:Valve7""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,STORE_CARRIED_TOOL,2d2782ee8239f292adc1a00e376e84a391d6c40d238e0dff9ffc110bf02b4c83,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T0,8c02ca476527aa6635fa1920bd0bf1f4296493841abb170a2eedcf22ac57b054,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,15,1,0,1,"[""Lobby"",""Lobby""]","[""Lobby"",""Lobby""]","[""TRAVERSE:Lobby"",""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,STORE_CARRIED_TOOL,2d2782ee8239f292adc1a00e376e84a391d6c40d238e0dff9ffc110bf02b4c83,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T1,5da74f34a9eb675ea194bf959c6e58198f833affde7182bde9292eb75a7098c6,false,INVALID_AFFORDANCE,ChargerLobby,false,0,1,false,0,0,0.0,21,1,0,1,"[""Lobby""]","[""Lobby""]","[""FAIL:INVALID_AFFORDANCE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
a,82,STORE_CARRIED_TOOL,2d2782ee8239f292adc1a00e376e84a391d6c40d238e0dff9ffc110bf02b4c83,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T2,c64b2fb775bea09a9635426239490594498d8b5b8b9860f247f242225791cd33,false,UNSAFE_STORAGE,ToolCabinetLobby,false,0,0,false,0,0,0.0,13,1,1,1,"[""Lobby""]","[""Lobby""]","[""FAIL:UNSAFE_STORAGE""]",results/indicative-twin-hierarchy-a/raw/outcomes.jsonl
