run,seed,mission,case_sha256,event_stratum,event_count,event_types_json,event_payloads_json,history_present,history_event_count,instruction,case_source_path
a,97,REACH_PUMP2_WITH_RECHARGE,cca5bbcda609e96541935a7f530a2b6a75c6d59bd36bfe8e7fa062b5f8c51eca,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,97,REPLAN_ON_RESTRICTION,b9f5e4fd6200f55da89832fc89d02902055c272cafaffa0456ac9ea580dc52fe,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,97,STORE_CARRIED_TOOL,c4715357ee84d8f2cdcf19146d682d9c19325b5123c87ad3caf384b6c71bd91f,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,98,INSPECT_NEAREST_COOLANT,e2130a680c4fd04667211bf99ead177cd6280352ee57dcb3816790e0754232e7,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,98,INSPECT_VALVE7_WITH_ALTERNATE,2d462a348de7c2ce1883f0c66cfdaf9c6dbf2970adde4861e9eed0f06ac915ed,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,98,REACH_PUMP2_WITH_RECHARGE,9de695eb859972b8358020784278ebc013af0293bd73e17ec693c7fef4bad630,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,98,REPLAN_ON_RESTRICTION,78c5f4829303197e1324d3b48d497a470d9d6ae4f93abae9098456cced622bdc,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,98,STORE_CARRIED_TOOL,92e4dc78cf90354a29d1e02d60fab394dc43fb70ea202bcf6fa696f2dada6f34,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,99,INSPECT_NEAREST_COOLANT,ad935d915f0f6cad165a0d8c8ca4948d94d68891cdb45dac99b739b0779a8690,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,99,INSPECT_VALVE7_WITH_ALTERNATE,711e9b9078c511e9308766485d87506f234288e6bfac02f24d7c131d73667cee,NONE,0,[],[],true,2,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,99,REACH_PUMP2_WITH_RECHARGE,09bfc0b0bbbc08288d79bdc071a9cdf9b73ebd76a2508a4be51398a6361b47da,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,99,REPLAN_ON_RESTRICTION,9bf11ab9a5c8356701a3445f230e693bd8656aede9f0a6ad459970229233b173,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,99,STORE_CARRIED_TOOL,2b0438f00debb277dc8fee6cea60320732e802da722e4dfc8fa90ff0ab84a2b2,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,100,INSPECT_NEAREST_COOLANT,cef055f311d8b8a3b77c7eaa21a40bac7aa3553a25234bfa3f54d5829773471d,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,100,INSPECT_VALVE7_WITH_ALTERNATE,1a927ccec0a08fab00a418af8067d27c111b19acf6488cd0cdbecd2c2bcb78e7,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,100,REACH_PUMP2_WITH_RECHARGE,0215c5a67aaf22b92bf2d3ecfcdddbfd2671e7a9214688d1c641ec5d1e02d900,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,100,REPLAN_ON_RESTRICTION,527810f41a0d1d33c30faf16a0c48640662442753d2a7bdd30e2f53bf76da840,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,100,STORE_CARRIED_TOOL,599709a65ac8b57e237d129996cc9f238d929ab259447c8bb80ad1b1a937b49b,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,101,INSPECT_NEAREST_COOLANT,9dab9bbb26c69a6cea17f7cde2196597efc9c51b1a28e0a662e8fc4969318a02,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,101,INSPECT_VALVE7_WITH_ALTERNATE,54b3397ca0a10fcf0e785f4cd7dc332a44c214ca297724a4711e3aa7542185b1,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,101,REACH_PUMP2_WITH_RECHARGE,34fa6ee7ee8d1ed18d0ed46619d949fdefc32b9758f27bc53fbfb0e1191f1aad,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,101,REPLAN_ON_RESTRICTION,108d1471320a592e87a181b702ab86146d3778ea7df4a5ee4e640afc7281b1d8,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,101,STORE_CARRIED_TOOL,5a8367cc0dc49994d7bf082c7343a1c6b2548c4c4efdb4dba7165d9e943c9739,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,102,INSPECT_NEAREST_COOLANT,b63fc908158de4112587755ec0747b21aae70b02e005f374d40b28f6bce89a79,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,102,INSPECT_VALVE7_WITH_ALTERNATE,f4472ae0558b164737e286d78a0199919f3aafbc046d8e599152253e15d0c4aa,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,102,REACH_PUMP2_WITH_RECHARGE,677f2688dbd02fe30319e3628bc3d3bb57900dfb627e267dc1b82718227d569e,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,102,REPLAN_ON_RESTRICTION,0018b0615784946dea2648ba7a095d4ba565eb8fbda5abddd83f9a82c984d93f,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,102,STORE_CARRIED_TOOL,f7c898bbcdd746a52a67df08233380422af3b85436b9068b0bde5e7816f6397d,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,103,INSPECT_NEAREST_COOLANT,e52091c7b1f0a12d475c4d2226d977dc669d2acd611378832df076d128fa7e9b,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,103,INSPECT_VALVE7_WITH_ALTERNATE,308672cfe9592b89acc0b67f8b422c14d880a49c53e1a2efdb58b27a308c983d,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,103,REACH_PUMP2_WITH_RECHARGE,5788efd2c2cbbafa31926ec8f1a2eb872242ecd6750aabcf47a1c7144c228f1e,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,103,REPLAN_ON_RESTRICTION,3d2d06effbffd17d4cd5cac3fc84714fb004e25aab8979f79fff7274cbd61e8b,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,103,STORE_CARRIED_TOOL,0c2efad286040df28f176f367dcf77dcac5cdafad021e8ed3a00b1f0a2988f72,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,104,INSPECT_NEAREST_COOLANT,a9af43461cbb9cd45b9a2eb96c7e969e2994346df8b3417e09b1c7c865a21553,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,104,INSPECT_VALVE7_WITH_ALTERNATE,35be36944ebf886c322b6efcab08221d9f0c08ca4db7f0afac66f93dcbfae56d,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,104,REACH_PUMP2_WITH_RECHARGE,01ba6d0a93d597fdd612d8ee6d17e36de74348f650a38bc21d8704826e252263,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,104,REPLAN_ON_RESTRICTION,668b4a41b927df602c225e09f81ab608d74a6db10e3635b3a2d0ab9b5dd9d531,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,104,STORE_CARRIED_TOOL,9bac58ec53cc9f9a51c025633aca88e5cecbe7bc8c4b07b735e03142b066e245,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,105,INSPECT_NEAREST_COOLANT,c19e308e4324ca871bd641ef36255c7c830adf24ba4b3c1d2d6ad354a5303f08,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,105,INSPECT_VALVE7_WITH_ALTERNATE,04241e6ad7ee0abe4e34c268704203c6d095e4f293da689b22a3f28268295141,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",true,2,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,105,REACH_PUMP2_WITH_RECHARGE,4b463c1cb4addeabbb690eb3a3bb741b6a1de0f517cef2a1d58996e2fbdba0ef,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,105,REPLAN_ON_RESTRICTION,4ba232a77b6c0031f267f958270c86ebb9df9e4ac8ac7847bb6253c949d88c6e,INSTRUCTION_CHANGED+ROOM_RESTRICTED+ROUTE_BLOCKED,3,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,105,STORE_CARRIED_TOOL,cb288509765ed6998457851b6c2b218cc769af26ecc8b4ac9f29d49c0d021fdf,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,106,INSPECT_NEAREST_COOLANT,b8b7f31ea0430199dd43ad9e0e357aacf821293352a8bcc317f606b0ea4604fd,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,106,INSPECT_VALVE7_WITH_ALTERNATE,798a22fb4cfd8d9193b29fea6ceca28a44d14ba0462a5199bf02fdbdd40f86ba,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,106,REACH_PUMP2_WITH_RECHARGE,3303f294f48ca4d0720945bc91549c8950a430e6ebcb8b40bb485f54d7369003,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,106,REPLAN_ON_RESTRICTION,01a0c42b89b0262a67dc61f045d230e25fbf544028516db326e9a0cc981b5846,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,106,STORE_CARRIED_TOOL,7b9a1601a70a64eef5d705759d2ab15a790342bd24547ef335bc543f5ac5040e,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,107,INSPECT_NEAREST_COOLANT,a10f4d67246d96a662c94eb1e62014c3996fe7460a983dd06f7d6905a26bfa06,NONE,0,[],[],false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,107,INSPECT_VALVE7_WITH_ALTERNATE,cd379ec9fb31cef3afe56ec43e68ddf9db9ffe30993f4505052bc399962adcbc,NONE,0,[],[],true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,107,REACH_PUMP2_WITH_RECHARGE,23edb3dddb67a1be2988fa6da7f30020523f7a853bb7e43754e06942d27d2600,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,107,REPLAN_ON_RESTRICTION,b9e4b5e0b0d7340323bb0ab2e9e76e8bba6732f9d40df19527d2a97983d26c7e,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,107,STORE_CARRIED_TOOL,afb5a1b9c26a8a604f2ca9333b3ef70e2f76ff7d775e804e0897b078ce10b856,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,108,INSPECT_NEAREST_COOLANT,67b644b55deaa486b4b7eb6aec45da483a8e3d89d6e548f1b6fb174b2637e7f0,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,108,INSPECT_VALVE7_WITH_ALTERNATE,f63b6fd758ed824c8498d4ebdd934d65cd9c85967376e6fac1a67936f956be3e,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,108,REACH_PUMP2_WITH_RECHARGE,2c8da8ec40c3cb005b0bbf056c4c39d8c105e350505a0495064c9e9a422d65c3,NONE,0,[],[],false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,108,REPLAN_ON_RESTRICTION,741140c38894c6a309314dd603bda0a7e4f7aefa6790d3585ae41cd589133dec,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,108,STORE_CARRIED_TOOL,632886606863a24b5c17cdfb17d8716d192f2fbd17a631aa2df5946d92421ebb,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,109,INSPECT_NEAREST_COOLANT,6b25b5855ea3181c17bb50a48208a773f964c98da3b7c02d51857960c1c2f13d,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,109,INSPECT_VALVE7_WITH_ALTERNATE,765f0af5f533865ad3c1c3869da7e4072de4976fad9712f1be84bf9304617a3c,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,109,REACH_PUMP2_WITH_RECHARGE,bb54c1b9296febfa848d09f18269068489ed1f83a1192f696bd65c77373eb24f,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,109,REPLAN_ON_RESTRICTION,fb31387db1719f32dfe88d0c35b8184e143237072eb1c366fd55991141ea4539,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,109,STORE_CARRIED_TOOL,58815595d21cf762b4ed51502e6e0cf804279967414437c680edacb1fc461fea,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,110,INSPECT_NEAREST_COOLANT,c2ca4f563e20b69ae9fa2c898fa6d349b0f1da0271a838960e46defd2e607396,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,110,INSPECT_VALVE7_WITH_ALTERNATE,4196d0126a305dd33fc7f0cbe665228b290aa7727c39b63f7d42c13f716564ff,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,110,REACH_PUMP2_WITH_RECHARGE,20430fef499d5b17a83f1024708fb7107e0ce00b1dbf29b040a9b0c9978b1bbf,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,110,REPLAN_ON_RESTRICTION,a01d054ef27db66ad2abdd11b1767992f977cbb34c1cc571afec2adbffd9d6bd,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,110,STORE_CARRIED_TOOL,500ffb8e83898482cc34c09177bd4f426aaaabaffc5e1989041e2b2684b438e2,INSTRUCTION_CHANGED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""INSTRUCTION_CHANGED""]","[""UNAVAILABLE"",""AVOID_ROOM:ElectricalRoom""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,111,INSPECT_NEAREST_COOLANT,43af612c2eb263377f0abde909414f4673b865e793a95427002b562aa037b481,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,111,INSPECT_VALVE7_WITH_ALTERNATE,c49d0211ccf85a1417ff520c3253a86a1d8112d6f1cde44719f17823a951c906,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,111,REACH_PUMP2_WITH_RECHARGE,c5e3c6a35774882b43260630cb7ca00008c1ea68ae145e421f01237065d5aefb,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,2,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,111,REPLAN_ON_RESTRICTION,776b64617683755757b3e884d2ef5e5ca4ed909a5f2d3a93eba76ba5d6da3e50,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,111,STORE_CARRIED_TOOL,0d690335c3d1c1462851b975a1f78cecec45a4e7039dc82b305599b9bb9c3f2e,NONE,0,[],[],true,2,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,112,INSPECT_NEAREST_COOLANT,0c38370c17301ef84c2f574f5f932401166a48e78ccfb1ed4fcb02e98d89c94d,NONE,0,[],[],false,0,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,112,INSPECT_VALVE7_WITH_ALTERNATE,daa2b46647442777780e78620c36316e0861462309f23caa6c88a2250ca970c9,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,112,REACH_PUMP2_WITH_RECHARGE,c1a1a9029a79e6ffd1ea66a4ae30c5bc30f6e88ba0d67a65304a89f53fb1d77d,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,112,REPLAN_ON_RESTRICTION,c28e34cbccbc498ce68230dfc16234a0e4ecaec4b045f790b1e6280dabdd18e3,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,112,STORE_CARRIED_TOOL,067c64abefc6f47f3c183d12e147b232b7ba45c36199dd7f7ef62651f7c474c3,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,113,INSPECT_NEAREST_COOLANT,3bb0dd3b8c59a2b689f7b43f468d189137f885b07a8f2e8bb1a3f9a41c2aae5b,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,113,INSPECT_VALVE7_WITH_ALTERNATE,61c7918ff4be27d00da28b9c5196158fcf19c418bf9f1789bf282663d46e77e2,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
a,113,REACH_PUMP2_WITH_RECHARGE,8b507004a65283b7a19e84ac4bbc40e0eed33c6839abbc5f2dcfdf418df52dd5,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl
