run,seed,mission,case_sha256,event_stratum,event_count,event_types_json,event_payloads_json,history_present,history_event_count,instruction,case_source_path,contrast,higher_variant,lower_variant,higher_success,lower_success,paired_success_difference,higher_outcome_sha256,lower_outcome_sha256
a,85,INSPECT_VALVE7_WITH_ALTERNATE,1033b9a98e9de18cd75a63233163328a6be0eacc62dd945e6698c1d7f5291273,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,52b60484126d2fa3fbb8cab6f18143bcb5cc1dffa0a6c30a643bd537511fcc01,01f437e03a74fcc74bf4fbe68b82a5298b52ccbcb3e19572c035c9f756c47b07
a,85,INSPECT_VALVE7_WITH_ALTERNATE,1033b9a98e9de18cd75a63233163328a6be0eacc62dd945e6698c1d7f5291273,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,daf55ad223e5d8e1fb06d98d401df44d2dd82130b14ac6d854fb16540cc0ddb3,52b60484126d2fa3fbb8cab6f18143bcb5cc1dffa0a6c30a643bd537511fcc01
a,85,REACH_PUMP2_WITH_RECHARGE,78dcc8865f3b813e7fa1946758a8bd0cf2fecf2219d1f1572ac6553d22d4af1f,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,1c00806537aed422bb08a99a125072b101251f2b768bed9daae66c9634cbe689,7c71895016cd3ffd0134320fd59d02d926dd6989ea3556723d95c60b22230aab
a,85,REACH_PUMP2_WITH_RECHARGE,78dcc8865f3b813e7fa1946758a8bd0cf2fecf2219d1f1572ac6553d22d4af1f,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,36ebe2c8313a1852f4b09ff0a1922ab7076496fc50425a8b42350e5958078682,1c00806537aed422bb08a99a125072b101251f2b768bed9daae66c9634cbe689
a,85,REPLAN_ON_RESTRICTION,d7f2ab56e46c41289bd1a142a689748ccd2e285198adde85c5b4e327b7705bf4,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,67bb57ee938659fa730bac847960b6bc9bdd579209b465db7668cc375844a692,d9c80558a48272985bc943ca331fef70b5169c176dba42b1204161d5f70d8a05
a,85,REPLAN_ON_RESTRICTION,d7f2ab56e46c41289bd1a142a689748ccd2e285198adde85c5b4e327b7705bf4,INSTRUCTION_CHANGED+ROOM_RESTRICTED,2,"[""INSTRUCTION_CHANGED"",""ROOM_RESTRICTED""]","[""AVOID_ROOM:ElectricalRoom"",""RESTRICTED""]",true,1,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,c0b0d1ec9eb97f1e9cbb5530494f2146e4bdc2e511bd5747372e24485de1b440,67bb57ee938659fa730bac847960b6bc9bdd579209b465db7668cc375844a692
a,85,STORE_CARRIED_TOOL,51b53cc239a2876641f618e8b345181c78b799d22c006bb8fb6f56b6359cf237,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,dad2704dadfd7dfbf71b5547e27879e193ec95e10a92f81be2f5b8139cc8e97e,594a1f55c6e4b6ce9d801fe65b2f9035528436f73729bb1b209c763fe8611ab3
a,85,STORE_CARRIED_TOOL,51b53cc239a2876641f618e8b345181c78b799d22c006bb8fb6f56b6359cf237,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,cdcc7a36a8ba22c8d430dec7ef46f4af9b38073eee91be829d0de6461f20efc4,dad2704dadfd7dfbf71b5547e27879e193ec95e10a92f81be2f5b8139cc8e97e
a,86,INSPECT_NEAREST_COOLANT,676b6e5c4d49a21ffa9c8b6b71b896734eb0e6b4910fe5ef65874345ab6c6d5c,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,79334f9850671877e582fb828bff3f44cb55015ea8ee75dc0a9c9fa41cc41a2d,8cea8f8e3d4626c7ef3c4d857a368fd6aaa412591508778fead321fe9e60b029
a,86,INSPECT_NEAREST_COOLANT,676b6e5c4d49a21ffa9c8b6b71b896734eb0e6b4910fe5ef65874345ab6c6d5c,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,ff0463c8c3f8ed51df6be73219873551530945a964ca06aef63d132b3091359c,79334f9850671877e582fb828bff3f44cb55015ea8ee75dc0a9c9fa41cc41a2d
a,86,INSPECT_VALVE7_WITH_ALTERNATE,ca5e54d498454da66c51fd8e7aac92985669c87a32b3b89db05b95de56a7185a,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,aefb4cec547a17f47e0082dea155109eed05fa2e5e8c0186414294c1d4e73139,484d4bf711917c9fdd34083962287eb32afe10265b098feadcb36e3c6d633e7b
a,86,INSPECT_VALVE7_WITH_ALTERNATE,ca5e54d498454da66c51fd8e7aac92985669c87a32b3b89db05b95de56a7185a,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,4be23ce4a1537d76866f43daa31212bee0e3b616cf6ffa1ee12098a7433a0ddc,aefb4cec547a17f47e0082dea155109eed05fa2e5e8c0186414294c1d4e73139
a,86,REACH_PUMP2_WITH_RECHARGE,d8a6a9c88a87f4920e7ad30f756a6b918f185e9cc6baf3a4c3a08165eece04fd,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,6e00a04688fd562d07dbe2ee026197ec79fe4f2a2f4da4147d1890f1f3d2dd01,511e46423f11f7d3946cfe6a3f66b31175d5ca449bb4162f038ecc9825bdfcaa
a,86,REACH_PUMP2_WITH_RECHARGE,d8a6a9c88a87f4920e7ad30f756a6b918f185e9cc6baf3a4c3a08165eece04fd,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,f3bb03cd7f17a6e0704d7e50f13a252205c78835f798fd70f23f3c77ab3d734c,6e00a04688fd562d07dbe2ee026197ec79fe4f2a2f4da4147d1890f1f3d2dd01
a,86,REPLAN_ON_RESTRICTION,4ad6e8d3473428063df6c6583870d99b5b0156913458f549445c9268c612fc5e,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,c275daa238068db06c2ba013245188d48dfd444ba85101652c53baa2075f311c,2aa2fc81b9870ce25b431c647520c1aaa9350a027a73ed37c4f8a12699f98e76
a,86,REPLAN_ON_RESTRICTION,4ad6e8d3473428063df6c6583870d99b5b0156913458f549445c9268c612fc5e,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,7956b1c6c7a7eb0a69aa87b5865e2d027159434a6160967158908a39f7cecfe2,c275daa238068db06c2ba013245188d48dfd444ba85101652c53baa2075f311c
a,86,STORE_CARRIED_TOOL,685a692dd93934fdb568fe76e5e29765d74d99f4dcbd3a19d7a0f36052a1071f,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,ab1e3c76ce9c385ef1a61900283b327d42e5d2231eb5f836733662ebb9d3ad65,676aca5c9d80347e2a6ec1635991c1d344b19a5295f41f8d73812f616f5332bd
a,86,STORE_CARRIED_TOOL,685a692dd93934fdb568fe76e5e29765d74d99f4dcbd3a19d7a0f36052a1071f,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,a429a584589403fc861a2b673715c53ab39fd03fe0b8188684fde1e9a63770aa,ab1e3c76ce9c385ef1a61900283b327d42e5d2231eb5f836733662ebb9d3ad65
a,87,INSPECT_NEAREST_COOLANT,c4939a647a5c5aa1c627e8f4d8c4268cee021dd6616b627c50e9694b53940225,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,0af6044172db319015319db196e98649c50c57282c02dda2c7c6eb0df986d184,2782fc86af91508cf7c821a82198b2287161ca61186a2445dadf8af8a98f367b
a,87,INSPECT_NEAREST_COOLANT,c4939a647a5c5aa1c627e8f4d8c4268cee021dd6616b627c50e9694b53940225,NONE,0,[],[],true,1,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,02c03cdc906910993c4b48df307535763b092ff2a1fc25fad91f997aa3840522,0af6044172db319015319db196e98649c50c57282c02dda2c7c6eb0df986d184
a,87,INSPECT_VALVE7_WITH_ALTERNATE,4badc443e795bf495a15f092700819511175e04120981310166892cc04bd4192,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,597224cf6663940923dd581b82548e1dbeee8121527faebcf6e749ba1e5e89a5,4b3e5a101e5247efe4d3dd010900ee920160db2e67a055866d3977ffe5a1c916
a,87,INSPECT_VALVE7_WITH_ALTERNATE,4badc443e795bf495a15f092700819511175e04120981310166892cc04bd4192,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,05fb8b2dbf8437b88b87b3657273766bdd85134ae439f2881a83e177900b8382,597224cf6663940923dd581b82548e1dbeee8121527faebcf6e749ba1e5e89a5
a,87,REACH_PUMP2_WITH_RECHARGE,7738337d2390da15df574248745d94027eaa96e4409a43b186d2b0b9a0d57296,NONE,0,[],[],true,2,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,01a31ac3cc46033fab97d3260e5e1fbd39b28807704151aec0112094f38ef55f,c0e649a4b9ae16e13baf933f913ec5abe7385de85852272e72bb57446b85859b
a,87,REACH_PUMP2_WITH_RECHARGE,7738337d2390da15df574248745d94027eaa96e4409a43b186d2b0b9a0d57296,NONE,0,[],[],true,2,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,98f9832c50dbe56b50326208f30c16cd774239149a569136b0f293731613d5f3,01a31ac3cc46033fab97d3260e5e1fbd39b28807704151aec0112094f38ef55f
a,87,REPLAN_ON_RESTRICTION,225490af992dba2a1878e4325a339eb51c86a4383f2baaaa54d8dc9fb88fcd22,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,a0a3b599339ce188959504f76e691efc0b5efd53a1bf2f98b4e1941798977a15,5e6f24ac1ba99890af3b2ed0d587b72b0c86f3fa6894556c331604a7abd2dbba
a,87,REPLAN_ON_RESTRICTION,225490af992dba2a1878e4325a339eb51c86a4383f2baaaa54d8dc9fb88fcd22,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,e9478decef5773baea03fb902a74b4bbb0050817a9f7bb6aa6df44773a85a756,a0a3b599339ce188959504f76e691efc0b5efd53a1bf2f98b4e1941798977a15
a,87,STORE_CARRIED_TOOL,889b457125b8425891a5957055e89404ae7812534c549ba23e1efe4195215406,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,6828fbcf8c3c1bb96965482cdc93c31da073598a27e11fce081e5f7c7f29f088,67603fb659d90459a9d1ab44ddfa2047bb7bdbb8effb1dc95e05e8a594a534d4
a,87,STORE_CARRIED_TOOL,889b457125b8425891a5957055e89404ae7812534c549ba23e1efe4195215406,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,de1403b3760ac2d469ef53f7170e569f05d15c6c01349b3dcd2e4c735f2b38e6,6828fbcf8c3c1bb96965482cdc93c31da073598a27e11fce081e5f7c7f29f088
a,88,INSPECT_NEAREST_COOLANT,b54fb5dd2b1e27483b3050c980af7108311b1f86eeafeddc8c3e3ddffd10958e,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,9c0b0e3d9b7a6a43df2662f3d77c8eef7c962a6fddadc36a235a0f62d526ab96,53e833e6689a7de3955544ce5abfe81f5daa5b15c309c41222a79ae398df3a7a
a,88,INSPECT_NEAREST_COOLANT,b54fb5dd2b1e27483b3050c980af7108311b1f86eeafeddc8c3e3ddffd10958e,NONE,0,[],[],true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,ce2da6bb2d50d557df862475963f93fba8a127c19fec29d65cf2a62f7b6f8e3d,9c0b0e3d9b7a6a43df2662f3d77c8eef7c962a6fddadc36a235a0f62d526ab96
a,88,INSPECT_VALVE7_WITH_ALTERNATE,c37f54031d87a3372f05fc79dc45edabce7501649ed69bc678327d91f10bbf15,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,239a97c7cfe05cfe2dc8babf8d63cd9873f6a9c6bff942d23f61052599ff6ea5,3fb0656920e05697016d872426dc02b5995daa7ad50ed34098c8295a2c6975d7
a,88,INSPECT_VALVE7_WITH_ALTERNATE,c37f54031d87a3372f05fc79dc45edabce7501649ed69bc678327d91f10bbf15,NONE,0,[],[],true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,49a7bdc3d70c236090c76d0c52819dadb3d06a836b3a8ed8d0e2cc732239be13,239a97c7cfe05cfe2dc8babf8d63cd9873f6a9c6bff942d23f61052599ff6ea5
a,88,REACH_PUMP2_WITH_RECHARGE,7229397f50d1d26f1645328bfa1e8e2fcf421ded570eac475dad1028b6bd4e5f,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,2f02344cca4d1486016475152b7bf92e60bd6317564443ea6fbf4379518eae4f,f7a481c4b517afc6e6af9acd038ed5ee455d2a7090c9fa76887b572543838ff9
a,88,REACH_PUMP2_WITH_RECHARGE,7229397f50d1d26f1645328bfa1e8e2fcf421ded570eac475dad1028b6bd4e5f,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,bd0ef4e966c98c95d12abafbef9b3b1010c226cc46cefdf01a9693e82c293ef5,2f02344cca4d1486016475152b7bf92e60bd6317564443ea6fbf4379518eae4f
a,88,REPLAN_ON_RESTRICTION,bea8886154400bd50df18a84797451b6de67509d706e78de9f25b4b60c2d8b4f,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,afd6a7d45db4d82d01bb4bb9610e579945bb7d0912e959fb3a12b308c6b27155,4e8b19b9342934063f736e17c06d3e931c6b0f6d085754ef1795c64680892928
a,88,REPLAN_ON_RESTRICTION,bea8886154400bd50df18a84797451b6de67509d706e78de9f25b4b60c2d8b4f,ROOM_RESTRICTED,1,"[""ROOM_RESTRICTED""]","[""RESTRICTED""]",false,0,Inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,4644dff90f2d6062f4661f91c8c9eff9022e6bc886b8b7f2646d3664ad13bab7,afd6a7d45db4d82d01bb4bb9610e579945bb7d0912e959fb3a12b308c6b27155
a,88,STORE_CARRIED_TOOL,1f119a9c0b0a85c7e6664da0db69670412105f426c5acfbc05e3ad1ec0facdba,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,69b111215de255a1a9a65a27796bb6759bc74b9e6b53681779c7d6fe8bb6ee7b,f5daf7468ac61c9205c2962c0b2c8a081796e91bb50e8f0036ae7cc0a2a33e1f
a,88,STORE_CARRIED_TOOL,1f119a9c0b0a85c7e6664da0db69670412105f426c5acfbc05e3ad1ec0facdba,NONE,0,[],[],true,1,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,f501a221d6a591fee1fd270ea5546147e5e00e2a6263e565ae71f85c6b1f8f14,69b111215de255a1a9a65a27796bb6759bc74b9e6b53681779c7d6fe8bb6ee7b
a,89,INSPECT_NEAREST_COOLANT,b1c60c55ad6f1ea7cada9b5891f18dc475588857bb38b6d8b13d5a7d4750d9ac,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,a492137840b797618e3ae9fed640a5e26f29b35f92935b44e956f76f82035c9e,d596b2822d1fd1ddbd0ca316b5452bfcf6f5fe4c560922b9b7337acaee71fce3
a,89,INSPECT_NEAREST_COOLANT,b1c60c55ad6f1ea7cada9b5891f18dc475588857bb38b6d8b13d5a7d4750d9ac,ROUTE_BLOCKED,1,"[""ROUTE_BLOCKED""]","[""UNAVAILABLE""]",false,0,Safely inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,68478031ae7413fdf075747d5e8eb30a799b9f487ed4e4d4603556e05a7da14a,a492137840b797618e3ae9fed640a5e26f29b35f92935b44e956f76f82035c9e
a,89,INSPECT_VALVE7_WITH_ALTERNATE,a4159405abdc19c357c540322cf8bbea4e881101997bdfb645f35263c58dde7a,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,9fbe2da61a28431e9256b3bbb222b95044ac32557dd9962b58f424e0db3790c2,b6015af82a20be3094498a4dffddb4c68bda82de9ec0be6eac35272eb8c3c212
a,89,INSPECT_VALVE7_WITH_ALTERNATE,a4159405abdc19c357c540322cf8bbea4e881101997bdfb645f35263c58dde7a,NONE,0,[],[],false,0,"Safely inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,4518f0dc4f62955f4c1b428c4f6d2c8a68bab974f0d296edf6ca51c57feebeed,9fbe2da61a28431e9256b3bbb222b95044ac32557dd9962b58f424e0db3790c2
a,89,REACH_PUMP2_WITH_RECHARGE,755b167d20c935edba67ed0082f42d584c95e386e6c07a00e9e5e28154300053,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,f12efb3b9bf6c2834a86b21863f90ba0307e59c4621855615aba6d2c391916cb,48c3e88c4febeab632878966946d271cfe2e8c2b6f19f090066daaa5d7580a35
a,89,REACH_PUMP2_WITH_RECHARGE,755b167d20c935edba67ed0082f42d584c95e386e6c07a00e9e5e28154300053,NONE,0,[],[],true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,7659329349ff926ef4d8d90648d414cd98bd25f1436be192c6ef089173f18c85,f12efb3b9bf6c2834a86b21863f90ba0307e59c4621855615aba6d2c391916cb
a,89,REPLAN_ON_RESTRICTION,5499309d31fe01e6248033f7c56a35022bca0afb3270710147eb4a8e2beefe5d,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,7dfb73bd74ec462a33abfcf5eafeb6ed70f60e53cc7443ec55ebcf15d4c1a196,88de8fe62f2f45af10e7c2849443934c856bc230c7132ea708cc97c77e4bb86d
a,89,REPLAN_ON_RESTRICTION,5499309d31fe01e6248033f7c56a35022bca0afb3270710147eb4a8e2beefe5d,ROOM_RESTRICTED+ROUTE_BLOCKED,2,"[""ROUTE_BLOCKED"",""ROOM_RESTRICTED""]","[""UNAVAILABLE"",""RESTRICTED""]",false,0,Safely inspect Valve 7 and replan if a room becomes restricted.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,a003e02cadce2bc169a3f57d3324b38480b2f96409be09cc38da64fb4baeffb2,7dfb73bd74ec462a33abfcf5eafeb6ed70f60e53cc7443ec55ebcf15d4c1a196
a,89,STORE_CARRIED_TOOL,a40f7b5a715b7a936c81e3a8e68b7c72a06aeb397a7b5817a8a1925a990d162f,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,931dd6521fdc802937a9b86f49d6465be64a44642e097a91ab3ab8e5ab6ff328,2b0e17689311b7dcbf7ed1c2d21fd1a80188dc3f8871aee8da61effe0f2f9d5f
a,89,STORE_CARRIED_TOOL,a40f7b5a715b7a936c81e3a8e68b7c72a06aeb397a7b5817a8a1925a990d162f,NONE,0,[],[],false,0,Find a safe location for the carried tool.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,877752561ee62bf5c701b8faa68764ea74efe36b449f6f85037a64887fabd3d6,931dd6521fdc802937a9b86f49d6465be64a44642e097a91ab3ab8e5ab6ff328
a,90,INSPECT_NEAREST_COOLANT,c27bc36cc9c21f1d06da90190b3e6efdcc5142acfb00f9cc55a11950a86c310b,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,1,0,cf0d11e70bfeff582356521452a948b73f99b355ba722370b88acf1913436d99,fbb0d8ac3c9dbe26e15465d36d68144f2c9401bd4fa5192738cfa3edbc7908a2
a,90,INSPECT_NEAREST_COOLANT,c27bc36cc9c21f1d06da90190b3e6efdcc5142acfb00f9cc55a11950a86c310b,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,Inspect the nearest coolant valve without entering a restricted room.,results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,1,1,0,66117ee96c429fd1c3f72810d48b944e716f76781d6754240e9c09c99e232efb,cf0d11e70bfeff582356521452a948b73f99b355ba722370b88acf1913436d99
a,90,INSPECT_VALVE7_WITH_ALTERNATE,c00eb36aaa090e3e2aad1f4eb0ef519733dfb2429aa3ff9ed8e7618321fdac35,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,0,0,0,6cc0965ba783bfb86d75232ca888b00a00b24a4e18b3d547b082c64d5ab6cf01,e2d167a8707361e478c3e330f5e8ddd33499a92221c4716b24ebd7525601fd38
a,90,INSPECT_VALVE7_WITH_ALTERNATE,c00eb36aaa090e3e2aad1f4eb0ef519733dfb2429aa3ff9ed8e7618321fdac35,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Inspect Valve 7; if Door 3 is unavailable, use another route.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T4-T3,T4,T3,0,0,0,71d2916f3b2b1dda6920486b7eb395981b69d6234c76939192902e6b42f58db2,6cc0965ba783bfb86d75232ca888b00a00b24a4e18b3d547b082c64d5ab6cf01
a,90,REACH_PUMP2_WITH_RECHARGE,5f172fe785f84af017e43c10eca51f1ddf6661b283767d4a795c13fe64f00e63,INSTRUCTION_CHANGED,1,"[""INSTRUCTION_CHANGED""]","[""AVOID_ROOM:ElectricalRoom""]",true,1,"Reach Pump 2, but recharge first if estimated battery is insufficient.",results/indicative-twin-hierarchy-a/raw/cases.jsonl,T3-T2,T3,T2,1,0,1,a9d999e0dd9b4b4e2cdc311d2931ca9ff474477e0e84953c2f6db2d6716784a4,805e185f6c95d72974b47365d0b962388c9fb6e940f67f3681162d07cc519e96
